"year","ID","Job_title","sector","skills","Interest level","Level"
2019,"#13","Front-End Developer","Communication","Communication strategy","1","1"
2019,"#13","Front-End Developer","Communication","Oral communication","1","2"
2019,"#13","Front-End Developer","Communication","Storytelling","1","1"
2019,"#13","Front-End Developer","Communication","Written communication","1","1"
2019,"#13","Front-End Developer","Data Architecture","Airflow","1","1"
2019,"#13","Front-End Developer","Data Architecture","C","1","1"
2019,"#13","Front-End Developer","Data Architecture","C++","1","1"
2019,"#13","Front-End Developer","Data Architecture","Cloud Functions","1","1"
2019,"#13","Front-End Developer","Data Architecture","Hive","1","1"
2019,"#13","Front-End Developer","Data Architecture","Kafka","1","1"
2019,"#13","Front-End Developer","Data Architecture","MapReduce","1","1"
2019,"#13","Front-End Developer","Data Architecture","Pig","1","1"
2019,"#13","Front-End Developer","Data Architecture","Scala","1","1"
2019,"#13","Front-End Developer","Data Architecture","Spark","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","3Djs","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Applied maths and statistics","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Data mining and modeling tools","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Data visualization and data migration","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Deep learning","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Excel or Google Sheets","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","NLTK","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Numpy","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Pandas","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Presentation Skills","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Python","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Pytorch","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","R","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Scikit Learn","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Tensorflow","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Unstructured data","1","1"
2019,"#13","Front-End Developer","Data Science et data analyse","Web Scraping","1","1"
2019,"#13","Front-End Developer","Design & experience","Adobe Illustrator","1","1"
2019,"#13","Front-End Developer","Design & experience","Adobe InDesign","1","1"
2019,"#13","Front-End Developer","Design & experience","Adobe Photoshop","1","1"
2019,"#13","Front-End Developer","Design & experience","Adobe XD","1","1"
2019,"#13","Front-End Developer","Design & experience","Design thinking methods","1","1"
2019,"#13","Front-End Developer","Design & experience","Motion design","1","1"
2019,"#13","Front-End Developer","Design & experience","Prototyping tools","1","1"
2019,"#13","Front-End Developer","Design & experience","UX Design","1","1"
2019,"#13","Front-End Developer","Design & experience","User research","1","1"
2019,"#13","Front-End Developer","Design & experience","Webdesign","1","1"
2019,"#13","Front-End Developer","Design & experience","Wireframing tools","1","1"
2019,"#13","Front-End Developer","Marketing","A/B testing","1","1"
2019,"#13","Front-End Developer","Marketing","Conversation rate optimisation","1","1"
2019,"#13","Front-End Developer","Marketing","Display advertising","1","1"
2019,"#13","Front-End Developer","Marketing","Email marketing","1","1"
2019,"#13","Front-End Developer","Marketing","Google AdWords","1","1"
2019,"#13","Front-End Developer","Marketing","Google Analytics","1","1"
2019,"#13","Front-End Developer","Marketing","Google Search Console","1","1"
2019,"#13","Front-End Developer","Marketing","Google Tag Manager","1","1"
2019,"#13","Front-End Developer","Marketing","Growth analysis","1","1"
2019,"#13","Front-End Developer","Marketing","Growth hacking","1","1"
2019,"#13","Front-End Developer","Marketing","Marketing operations","1","1"
2019,"#13","Front-End Developer","Marketing","Offline marketing","1","1"
2019,"#13","Front-End Developer","Marketing","Online marketing","1","1"
2019,"#13","Front-End Developer","Marketing","Other analytics tools (ATInternet...)","1","1"
2019,"#13","Front-End Developer","Marketing","SEA","1","1"
2019,"#13","Front-End Developer","Marketing","SEM","1","1"
2019,"#13","Front-End Developer","Marketing","SEO","1","1"
2019,"#13","Front-End Developer","Marketing","SEO tools","1","1"
2019,"#13","Front-End Developer","Marketing","Social media analytics","1","1"
2019,"#13","Front-End Developer","Marketing","Social media marketing","1","1"
2019,"#13","Front-End Developer","Marketing","Strategic thinking","1","1"
2019,"#13","Front-End Developer","Mobile development","CICD","2","2"
2019,"#13","Front-End Developer","Mobile development","CapacitorJs","2","2"
2019,"#13","Front-End Developer","Mobile development","Flutter","2","2"
2019,"#13","Front-End Developer","Mobile development","Ionic","2","3"
2019,"#13","Front-End Developer","Mobile development","Kotlin","2","2"
2019,"#13","Front-End Developer","Mobile development","Objective-C","2","2"
2019,"#13","Front-End Developer","Mobile development","Swift","2","2"
2019,"#13","Front-End Developer","Project management","Agile methods","1","1"
2019,"#13","Front-End Developer","Project management","Analytical skills","3","3"
2019,"#13","Front-End Developer","Project management","Business skills","1","2"
2019,"#13","Front-End Developer","Project management","Data presentation","2","2"
2019,"#13","Front-End Developer","Project management","Delegations skills","4","2"
2019,"#13","Front-End Developer","Project management","Diplomacy","2","1"
2019,"#13","Front-End Developer","Project management","Persuasion skills","2","2"
2019,"#13","Front-End Developer","Project management","Prioritization skills","4","2"
2019,"#13","Front-End Developer","Project management","Project management tools (Jira...)","1","1"
2019,"#13","Front-End Developer","Project management","Reporting","2","2"
2019,"#13","Front-End Developer","Project management","Research skills","2","2"
2019,"#13","Front-End Developer","Project management","Scrum methods","1","1"
2019,"#13","Front-End Developer","Project management","Self management","4","2"
2019,"#13","Front-End Developer","Project management","Statistical analysis and analytics","2","2"
2019,"#13","Front-End Developer","Project management","Technical expertise","4","4"
2019,"#13","Front-End Developer","Project management","Time management","3","2"
2019,"#13","Front-End Developer","Social media","Facebook","1","1"
2019,"#13","Front-End Developer","Social media","Instagram","1","1"
2019,"#13","Front-End Developer","Social media","LinkedIn","1","1"
2019,"#13","Front-End Developer","Social media","Pinterest","1","1"
2019,"#13","Front-End Developer","Social media","Snapchat","1","1"
2019,"#13","Front-End Developer","Social media","TikTok","1","1"
2019,"#13","Front-End Developer","Social media","Tumblr","1","1"
2019,"#13","Front-End Developer","Social media","Twitter","1","1"
2019,"#13","Front-End Developer","Web Development","Angular","4","4"
2019,"#13","Front-End Developer","Web Development","Bootstrap","4","4"
2019,"#13","Front-End Developer","Web Development","CSS","4","4"
2019,"#13","Front-End Developer","Web Development","Ember.js","4","4"
2019,"#13","Front-End Developer","Web Development","Git","4","4"
2019,"#13","Front-End Developer","Web Development","GitHub","4","4"
2019,"#13","Front-End Developer","Web Development","Gulp","4","4"
2019,"#13","Front-End Developer","Web Development","Gunt","4","4"
2019,"#13","Front-End Developer","Web Development","HTML","4","4"
2019,"#13","Front-End Developer","Web Development","JQuery","4","4"
2019,"#13","Front-End Developer","Web Development","JavaScript","4","4"
2019,"#13","Front-End Developer","Web Development","Less","4","4"
2019,"#13","Front-End Developer","Web Development","Next Js","4","4"
2019,"#13","Front-End Developer","Web Development","React","4","1"
2019,"#13","Front-End Developer","Web Development","Sass","4","4"
2019,"#13","Front-End Developer","Web Development","Svelte","4","2"
2019,"#13","Front-End Developer","Web Development","Tailwind","4","4"
2019,"#13","Front-End Developer","Web Development","Vue","4","4"
2020,"#13","Front-End Developer","Back-end Development",".Net","1","1"
2020,"#13","Front-End Developer","Back-end Development","Cloud Computing","1","1"
2020,"#13","Front-End Developer","Back-end Development","Cordova","2","2"
2020,"#13","Front-End Developer","Back-end Development","Django","1","1"
2020,"#13","Front-End Developer","Back-end Development","Docker","1","1"
2020,"#13","Front-End Developer","Back-end Development","ExpressJs","1","1"
2020,"#13","Front-End Developer","Back-end Development","Flask","1","1"
2020,"#13","Front-End Developer","Back-end Development","Java","3","2"
2020,"#13","Front-End Developer","Back-end Development","Kubernetes","1","1"
2020,"#13","Front-End Developer","Back-end Development","Laravel","1","1"
2020,"#13","Front-End Developer","Back-end Development","Microservices","1","1"
2020,"#13","Front-End Developer","Back-end Development","NoSQL","2","3"
2020,"#13","Front-End Developer","Back-end Development","NodeJs","1","1"
2020,"#13","Front-End Developer","Back-end Development","Php","4","4"
2020,"#13","Front-End Developer","Back-end Development","Ruby","1","1"
2020,"#13","Front-End Developer","Back-end Development","SQL","4","4"
2020,"#13","Front-End Developer","Communication","Branding","1","1"
2020,"#13","Front-End Developer","Communication","Communication strategy","1","1"
2020,"#13","Front-End Developer","Communication","Oral communication","1","2"
2020,"#13","Front-End Developer","Communication","Storytelling","1","1"
2020,"#13","Front-End Developer","Communication","Written communication","1","1"
2020,"#13","Front-End Developer","Data Architecture","Airflow","1","1"
2020,"#13","Front-End Developer","Data Architecture","C","1","1"
2020,"#13","Front-End Developer","Data Architecture","C++","1","1"
2020,"#13","Front-End Developer","Data Architecture","Cloud Functions","1","1"
2020,"#13","Front-End Developer","Data Architecture","Hive","1","1"
2020,"#13","Front-End Developer","Data Architecture","Kafka","1","1"
2020,"#13","Front-End Developer","Data Architecture","MapReduce","1","1"
2020,"#13","Front-End Developer","Data Architecture","Pig","1","1"
2020,"#13","Front-End Developer","Data Architecture","Scala","1","1"
2020,"#13","Front-End Developer","Data Architecture","Spark","1","1"
2020,"#13","Front-End Developer","Data Science et data analyse","3Djs","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Applied maths and statistics","4","2"
2020,"#13","Front-End Developer","Data Science et data analyse","Data mining and modeling tools","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Data visualization and data migration","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Deep learning","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Excel or Google Sheets","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","NLTK","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Numpy","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Pandas","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Presentation Skills","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Python","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Pytorch","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","R","1","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Scikit Learn","4","1"
2020,"#13","Front-End Developer","Data Science et data analyse","Tensorflow","4","1"
